Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation_Type,Property Type,Latitude,Longitude,Price
580,66,3,2,1,2,1,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.662295,-46.664347,450000
400,48,2,2,1,1,1,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.666848,-46.674254,303000
835,65,2,2,1,1,1,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.662586,-46.664621,279000
590,65,3,2,1,1,1,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.668748,-46.673438,290000
150,46,2,2,1,1,0,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.674722,-46.653257,213000
411,70,2,2,1,2,1,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.668236,-46.660584,310000
530,69,3,2,1,1,1,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.665879,-46.675475,350000
390,65,3,2,1,1,1,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.668748,-46.673438,330000
498,64,3,2,1,1,1,1,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.667299,-46.67291,330000
350,55,2,2,1,1,1,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.679901,-46.671563,300000
0,60,2,2,1,1,1,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.666114,-46.660183,305000
382,62,2,2,1,1,1,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.675736,-46.670166,330000
380,65,3,2,1,1,1,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.668748,-46.673438,320000
450,65,3,2,1,1,1,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.668748,-46.673438,310000
492,67,3,2,1,1,0,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.679003,-46.670605,370000
450,65,2,2,1,1,1,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.668748,-46.673438,310000
430,62,2,2,1,1,1,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.665879,-46.675475,300000
498,64,3,2,1,1,1,1,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.667299,-46.67291,330000
500,55,2,2,1,1,0,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.667962,-46.673428,280000
500,70,2,2,1,1,0,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.655489,-46.668952,440000
0,146,4,2,1,2,0,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.658428,-46.670955,700000
380,65,3,2,1,1,1,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.668748,-46.673438,320000
700,66,3,2,1,2,1,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.662295,-46.664347,460000
300,61,2,2,1,1,0,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.683993,-46.672482,250000
1200,180,4,4,3,2,1,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.714197,-46.702117,880000
270,72,3,2,1,1,0,0,0,0,Cidade Dutra/São Paulo,sale,apartment,-23.734616,-46.698237,250000
0,180,4,4,3,2,1,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.714197,-46.702117,750000
250,64,3,2,1,1,1,0,0,0,Cidade Dutra/São Paulo,sale,apartment,-23.736087,-46.699126,260000
250,56,3,2,1,1,0,0,0,0,Cidade Dutra/São Paulo,sale,apartment,-23.736087,-46.699126,260000
1211,182,3,4,3,2,1,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.714221,-46.704675,850000
1200,180,4,4,3,1,1,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.714197,-46.702117,830000
1200,180,4,4,3,2,1,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.714197,-46.702117,880000
1211,180,3,3,1,2,1,1,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.714221,-46.704675,920000
1200,180,4,4,3,1,1,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.714197,-46.702117,780000
1211,180,3,3,1,2,1,1,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.714221,-46.704675,920000
1350,180,4,5,3,2,0,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.714221,-46.704675,730000
1210,180,3,1,3,2,1,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.714197,-46.702117,600000
1211,181,3,5,3,2,0,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.714221,-46.704675,800000
405,55,2,2,1,1,0,0,0,0,Cidade Dutra/São Paulo,sale,apartment,-23.701798,-46.688606,335000
390,56,2,2,1,1,0,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.703936,-46.688574,285000
280,49,2,2,1,1,1,0,0,0,Cidade Dutra/São Paulo,sale,apartment,-23.710163,-46.686643,265000
1300,180,4,5,3,3,1,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.714189,-46.704325,850000
1150,180,3,5,3,2,1,0,0,0,Cidade Dutra/São Paulo,sale,apartment,-23.714197,-46.702117,635000
1200,160,4,5,3,2,0,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.714221,-46.704675,850000
1200,185,4,6,3,2,0,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.714221,-46.704675,800000
1200,181,4,6,3,2,1,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.714221,-46.704675,700000
400,50,2,2,1,1,1,1,0,0,Cidade Dutra/São Paulo,sale,apartment,-23.712794,-46.70121,245000
280,63,2,2,1,1,0,0,0,0,Cidade Dutra/São Paulo,sale,apartment,-23.736087,-46.699126,285000
1200,185,4,4,3,2,0,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.714221,-46.704675,880000
0,80,2,2,1,2,0,0,0,0,Cidade Dutra/São Paulo,sale,apartment,-23.713331,-46.700211,380000
450,55,2,2,1,1,0,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.701798,-46.688606,350000
285,52,2,2,1,1,0,0,0,0,Cidade Dutra/São Paulo,sale,apartment,-23.703863,-46.686754,265000
350,55,2,2,1,1,0,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.701798,-46.688606,358000
671,53,2,2,1,2,0,0,1,0,Cursino/São Paulo,sale,apartment,-23.611834,-46.613397,365000
200,41,2,2,1,1,1,0,0,0,Cursino/São Paulo,sale,apartment,-23.655485,-46.607656,169000
0,53,2,2,1,2,0,0,1,0,Cursino/São Paulo,sale,apartment,-23.611355,-46.613718,377000
180,41,2,2,1,1,1,1,0,0,Cursino/São Paulo,sale,apartment,-23.609096,-46.617371,168000
450,72,3,2,1,1,0,1,0,0,Cursino/São Paulo,sale,apartment,-23.637816,-46.613053,240000
600,62,2,2,1,1,1,1,1,0,Cursino/São Paulo,sale,apartment,-23.620624,-46.616264,585000
680,82,3,2,1,2,0,0,1,0,Cursino/São Paulo,sale,apartment,-23.606103,-46.617065,690000
403,49,2,2,1,1,0,1,0,0,Cursino/São Paulo,sale,apartment,-23.64531,-46.60704,219000
0,85,3,2,1,2,0,0,0,0,Cursino/São Paulo,sale,apartment,-23.62514,-46.625364,580000
0,53,2,2,1,1,1,0,1,0,Cursino/São Paulo,sale,apartment,-23.657315,-46.615174,299990
800,56,2,2,1,1,1,0,1,0,Cursino/São Paulo,sale,apartment,-23.625777,-46.627327,380000
0,101,3,4,3,2,1,0,1,0,Cursino/São Paulo,sale,apartment,-23.608258,-46.61323,850000
404,49,2,2,1,1,0,1,0,0,Cursino/São Paulo,sale,apartment,-23.64531,-46.60704,219000
0,58,2,2,1,1,0,0,1,0,Cursino/São Paulo,sale,apartment,-23.62272,-46.617284,370000
700,81,3,2,1,1,0,0,1,0,Cursino/São Paulo,sale,apartment,-23.605041,-46.623593,700000
0,93,3,2,1,3,0,0,1,0,Cursino/São Paulo,sale,apartment,-23.600229,-46.620725,1050000
0,68,2,2,1,1,1,0,0,0,Cursino/São Paulo,sale,apartment,-23.608682,-46.613416,700000
445,62,3,2,1,1,0,0,0,0,Cursino/São Paulo,sale,apartment,-23.654921,-46.609438,265000
0,89,3,2,1,2,0,0,0,0,Cursino/São Paulo,sale,apartment,-23.60049,-46.619175,660000
0,80,3,2,1,2,0,0,0,0,Cursino/São Paulo,sale,apartment,-23.609785,-46.613274,689000
660,72,3,3,1,1,0,0,1,0,Cursino/São Paulo,sale,apartment,-23.607753,-46.621461,545000
0,67,2,2,1,1,1,0,1,0,Cursino/São Paulo,sale,apartment,-23.609727,-46.609122,535000
0,41,2,2,1,1,1,0,0,1,Cursino/São Paulo,sale,apartment,-23.652923,-46.614163,188000
0,86,2,2,1,2,1,0,1,0,Cursino/São Paulo,sale,apartment,-23.609649,-46.613805,735000
0,69,2,2,1,1,1,0,0,0,Cursino/São Paulo,sale,apartment,-23.62239,-46.607017,500000
0,100,3,2,1,2,0,0,1,0,Cursino/São Paulo,sale,apartment,-23.616021,-46.622642,780000
0,70,2,2,1,2,0,0,0,0,Cursino/São Paulo,sale,apartment,-23.609727,-46.609122,550000
166,50,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.756972,-46.683092,180000
350,62,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.735568,-46.698041,250000
90,58,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.772193,-46.668294,190000
90,35,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.756305,-46.682505,139000
90,60,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.75327,-46.684544,190000
100,53,3,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.756972,-46.683092,170000
0,56,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.741197,-46.705818,260000
100,56,3,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.756305,-46.682505,170000
300,58,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.752794,-46.703042,215000
310,50,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.752794,-46.703042,240000
90,50,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.756305,-46.682505,139000
166,50,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.756972,-46.683092,145000
300,50,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.752794,-46.703042,250000
375,57,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.741197,-46.705818,280000
165,47,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.754838,-46.680505,190000
320,55,3,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.742691,-46.708174,260000
340,58,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.752794,-46.703042,285000
400,70,3,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.772193,-46.668294,250000
250,48,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.752794,-46.703042,250000
0,39,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.772193,-46.668294,170000
80,57,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.75364,-46.684454,200000
0,73,3,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.758241,-46.714747,280000
0,45,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.753376,-46.684329,196000
165,47,1,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.754838,-46.680505,190000
350,58,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.772193,-46.668294,235000
350,62,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.772193,-46.668294,260000
0,54,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.753388,-46.685052,225000
360,56,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.772193,-46.668294,285000
650,72,3,2,1,1,0,1,1,0,Ipiranga/São Paulo,sale,apartment,-23.596728,-46.604326,560000
0,108,3,3,1,2,1,1,1,0,Ipiranga/São Paulo,sale,apartment,-23.600222,-46.610661,994000
1850,170,4,4,2,3,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.584394,-46.604593,1830000
0,70,2,2,1,1,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.577951,-46.606111,735000
1283,130,3,4,2,2,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.579689,-46.605395,980000
1100,127,3,3,1,1,0,0,0,0,Ipiranga/São Paulo,sale,apartment,-23.586325,-46.606441,700000
790,100,3,4,1,2,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.582751,-46.605847,585000
553,67,2,2,1,1,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.593014,-46.602286,535000
800,126,4,5,2,2,1,0,0,0,Ipiranga/São Paulo,sale,apartment,-23.589788,-46.608882,850000
750,85,3,2,1,2,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.577951,-46.606111,679900
1200,160,4,5,1,2,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.600105,-46.610864,1472000
600,70,3,2,1,1,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.577951,-46.606111,623092
1070,128,3,4,3,2,1,1,1,0,Ipiranga/São Paulo,sale,apartment,-23.594496,-46.603329,1149900
663,72,2,2,1,1,0,0,0,0,Ipiranga/São Paulo,sale,apartment,-23.601029,-46.611976,600000
850,80,3,2,1,2,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.590947,-46.602339,550000
1,106,3,3,1,2,0,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.594168,-46.610651,1177000
850,74,3,2,1,2,1,1,1,0,Ipiranga/São Paulo,sale,apartment,-23.584373,-46.605186,600000
650,54,2,2,1,1,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.602172,-46.609356,392000
900,133,3,4,2,2,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.59412,-46.60792,1245000
1500,110,3,2,1,2,0,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.59994,-46.607124,450000
530,80,3,2,1,2,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.577951,-46.606111,679900
0,70,1,2,1,1,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.577951,-46.606111,623092
600,70,2,2,1,1,0,0,0,0,Ipiranga/São Paulo,sale,apartment,-23.577951,-46.60611,585000
600,115,3,2,1,2,0,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.579506,-46.606133,1020000
676,70,2,2,1,2,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.577951,-46.606111,580000
0,74,2,3,2,1,1,0,1,1,Ipiranga/São Paulo,sale,apartment,-23.599967,-46.611774,718000
1700,150,3,4,2,3,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.591504,-46.603261,1000000
550,72,3,2,1,1,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.596728,-46.604326,550000
1685,75,1,2,1,1,0,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.58004,-46.676901,840000
2743,125,3,3,1,2,1,1,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.582595,-46.673393,1480000
605,81,2,3,2,2,1,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.596742,-46.674286,1340000
2100,151,2,3,2,3,1,0,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.587891,-46.67435,3200000
1350,96,2,2,1,1,1,0,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.579226,-46.672822,1200000
1280,91,1,2,1,2,0,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.587814,-46.674241,2080000
0,269,4,5,4,4,1,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.588294,-46.680764,8000000
2300,187,3,4,1,2,1,1,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.584841,-46.675565,1900000
1387,107,3,3,1,1,1,0,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.58649,-46.678342,1020000
3500,190,4,5,2,3,1,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.578797,-46.671463,3250000
1897,145,3,3,1,1,1,0,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.579611,-46.674448,1380000
855,95,2,3,2,2,1,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.589198,-46.673145,1447021
1340,120,4,3,1,2,1,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.583911,-46.67621,1490000
3000,144,2,3,2,2,1,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.58004,-46.676901,1860000
1050,110,3,3,1,1,1,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.58211,-46.674808,1150000
1502,85,1,2,1,2,1,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.582795,-46.671438,2048880
3149,185,3,5,3,3,1,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.587027,-46.672798,3600000
1108,140,3,3,1,1,1,0,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.578468,-46.674277,1250000
1000,100,2,4,2,1,1,0,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.581686,-46.673365,1400000
1340,96,2,2,1,1,1,1,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.579226,-46.67282,1200000
813,45,1,2,1,1,1,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.588294,-46.680764,585000
1318,105,1,2,1,2,0,1,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.580047,-46.672887,1380000
1095,98,2,2,1,1,0,0,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.583127,-46.675887,1049000
2200,48,1,2,1,1,0,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.596014,-46.680579,1210000
0,140,3,2,1,1,0,0,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.578469,-46.674274,1300000
700,70,1,2,1,2,1,1,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.596738,-46.677117,1050000
0,200,2,4,2,3,0,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.583169,-46.686281,3850000
911,140,3,3,1,1,0,0,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.578469,-46.674274,1200000
600,62,2,2,1,1,0,1,1,0,Jabaquara/São Paulo,sale,apartment,-23.634874,-46.636734,470000
0,41,2,1,0,1,1,0,0,1,Jabaquara/São Paulo,sale,apartment,-23.659813,-46.665408,157900
700,63,2,2,1,1,0,0,0,0,Jabaquara/São Paulo,sale,apartment,-23.64208,-46.643383,375000
600,88,3,2,1,2,1,0,1,0,Jabaquara/São Paulo,sale,apartment,-23.650103,-46.643854,570000
600,91,3,2,1,2,1,0,1,0,Jabaquara/São Paulo,sale,apartment,-23.647255,-46.64102,565000
1100,128,3,3,1,3,1,1,0,0,Jabaquara/São Paulo,sale,apartment,-23.637496,-46.63154,1190000
797,68,2,2,1,2,0,0,0,0,Jabaquara/São Paulo,sale,apartment,-23.648946,-46.644264,420000
560,54,2,2,1,1,0,0,1,0,Jabaquara/São Paulo,sale,apartment,-23.65046,-46.649099,348000
0,41,2,1,0,2,1,0,0,1,Jabaquara/São Paulo,sale,apartment,-23.659813,-46.665408,157900
0,55,2,2,1,1,1,0,1,0,Jabaquara/São Paulo,sale,apartment,-23.638688,-46.63497,450000
450,55,2,2,1,1,0,0,0,0,Jabaquara/São Paulo,sale,apartment,-23.637282,-46.648939,286000
640,88,3,2,1,2,1,0,1,0,Jabaquara/São Paulo,sale,apartment,-23.650517,-46.643486,576000
1150,116,2,2,1,2,0,0,0,0,Jabaquara/São Paulo,sale,apartment,-23.643757,-46.643042,650000
688,67,2,2,1,1,1,1,0,0,Jabaquara/São Paulo,sale,apartment,-23.646104,-46.650186,400000
530,68,2,2,1,1,0,0,1,0,Jabaquara/São Paulo,sale,apartment,-23.644479,-46.64335,424000
530,88,3,2,1,2,1,0,1,0,Jabaquara/São Paulo,sale,apartment,-23.650103,-46.643854,580000
700,71,2,2,1,1,1,0,0,0,Jabaquara/São Paulo,sale,apartment,-23.637723,-46.64438,450000
508,67,2,2,1,1,0,0,0,0,Jabaquara/São Paulo,sale,apartment,-23.642081,-46.643385,460000
0,68,2,2,0,2,1,0,1,1,Jabaquara/São Paulo,sale,apartment,-23.648422,-46.666329,560000
560,65,3,2,1,1,0,0,0,0,Jabaquara/São Paulo,sale,apartment,-23.649396,-46.64568,360000
600,54,2,2,1,1,0,0,1,0,Jabaquara/São Paulo,sale,apartment,-23.643817,-46.655999,260000
650,63,2,2,1,1,1,0,0,0,Jabaquara/São Paulo,sale,apartment,-23.642081,-46.643385,398000
0,50,2,2,1,1,0,0,0,0,Jabaquara/São Paulo,sale,apartment,-23.636496,-46.645191,300000
700,68,1,2,1,1,0,1,1,0,Jabaquara/São Paulo,sale,apartment,-23.638801,-46.638687,480000
0,64,3,2,0,1,1,0,0,1,Jabaquara/São Paulo,sale,apartment,-23.648925,-46.669895,387900
390,48,2,2,1,1,1,0,0,0,Jabaquara/São Paulo,sale,apartment,-23.646246,-46.659565,280000
600,70,2,2,1,1,0,0,0,0,Jabaquara/São Paulo,sale,apartment,-23.642081,-46.643385,380000
0,49,2,2,1,1,0,0,1,0,Jabaquara/São Paulo,sale,apartment,-23.652166,-46.636902,729775
650,56,2,2,1,1,0,0,1,0,Jabaquara/São Paulo,sale,apartment,-23.65025,-46.649207,380000
640,58,2,2,1,1,1,0,1,0,Jabaquara/São Paulo,sale,apartment,-23.630901,-46.63945,465000
850,71,2,2,1,1,0,0,0,0,Jabaquara/São Paulo,sale,apartment,-23.637723,-46.64438,500000
340,44,2,2,1,1,0,0,0,0,Jardim Ângela/São Paulo,sale,apartment,-23.613363,-46.523332,175000
293,60,3,2,1,1,0,0,1,0,Jardim Ângela/São Paulo,sale,apartment,-23.604133,-46.524322,320000
0,64,3,2,1,1,0,0,1,0,Jardim Ângela/São Paulo,sale,apartment,-23.606199,-46.522032,260000
389,60,3,2,1,1,0,0,0,0,Jardim Ângela/São Paulo,sale,apartment,-23.597539,-46.541124,370000
393,48,2,2,1,1,0,0,0,0,Jardim Ângela/São Paulo,sale,apartment,-23.597539,-46.541124,240000
380,60,3,2,1,1,1,1,1,0,Jardim Ângela/São Paulo,sale,apartment,-23.597539,-46.541124,325000
393,48,2,2,1,1,0,0,1,0,Jardim Ângela/São Paulo,sale,apartment,-23.597539,-46.541124,245000
380,60,3,2,1,1,1,0,1,0,Jardim Ângela/São Paulo,sale,apartment,-23.604357,-46.52449,316500
370,43,2,2,1,1,0,0,0,0,Jardim Ângela/São Paulo,sale,apartment,-23.613363,-46.523332,190000
350,43,2,2,1,1,1,0,0,0,Jardim Ângela/São Paulo,sale,apartment,-23.613199,-46.52323,215000
0,47,2,2,1,1,0,0,0,0,Jardim Ângela/São Paulo,sale,apartment,-23.613199,-46.52323,200000
0,44,2,2,1,1,1,0,0,0,Jardim Ângela/São Paulo,sale,apartment,-23.597539,-46.541124,202000
360,59,3,2,1,1,1,0,1,0,Jardim Ângela/São Paulo,sale,apartment,-23.597539,-46.541124,315000
293,60,2,2,1,1,1,1,1,0,Jardim Ângela/São Paulo,sale,apartment,-23.597539,-46.541124,335000
390,65,3,2,1,1,0,0,1,0,Jardim Ângela/São Paulo,sale,apartment,-23.582687,-46.562693,284000
270,50,2,2,1,1,0,1,1,0,Jardim Ângela/São Paulo,sale,apartment,-23.608192,-46.523508,225000
400,45,2,2,1,1,0,0,0,0,Jardim Ângela/São Paulo,sale,apartment,-23.604702,-46.524813,280000
293,60,2,2,1,1,0,0,0,0,Jardim Ângela/São Paulo,sale,apartment,-23.604702,-46.524813,328000
350,47,2,2,1,1,0,0,1,0,Jardim Ângela/São Paulo,sale,apartment,-23.604702,-46.524813,265000
293,60,2,2,1,1,0,0,0,0,Jardim Ângela/São Paulo,sale,apartment,-23.604702,-46.524813,371000
440,60,3,2,1,1,0,0,0,0,Jardim Ângela/São Paulo,sale,apartment,-23.606413,-46.517465,334000
350,45,2,2,1,1,0,0,0,0,Jardim Ângela/São Paulo,sale,apartment,-23.613363,-46.523332,222000
350,46,2,2,1,1,0,0,0,0,Jardim Ângela/São Paulo,sale,apartment,-23.604702,-46.524813,262000
430,64,3,2,1,1,1,0,1,0,Jardim Ângela/São Paulo,sale,apartment,-23.606199,-46.522032,280000
400,48,2,2,1,1,1,0,1,0,Jardim Ângela/São Paulo,sale,apartment,-23.606864,-46.523033,225000
399,64,3,2,1,1,1,0,1,0,Jardim Ângela/São Paulo,sale,apartment,-23.597539,-46.541124,300000
260,43,2,2,1,1,1,0,0,0,Jardim Ângela/São Paulo,sale,apartment,-23.613199,-46.52323,205000
377,45,2,2,1,1,1,0,0,0,Jardim Ângela/São Paulo,sale,apartment,-23.613199,-46.52323,220000
350,48,2,2,1,1,1,0,1,0,Jardim Ângela/São Paulo,sale,apartment,-23.582687,-46.562693,265000
0,49,2,2,1,1,0,0,1,0,Jardim Ângela/São Paulo,sale,apartment,-23.597539,-46.541124,220000
1300,100,3,4,1,1,1,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.571949,-46.657499,1290000
1380,124,3,3,1,1,1,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.567826,-46.650791,1080000
2500,168,4,4,1,2,1,0,1,0,Jardim Paulista/São Paulo,sale,apartment,-23.569996,-46.658896,1980000
850,81,2,3,1,1,1,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.567297,-46.660866,1190000
2800,239,3,3,1,2,1,1,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.565531,-46.659905,2950000
350,42,1,2,1,1,1,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.557156,-46.655278,350000
2500,168,4,4,2,1,0,0,1,0,Jardim Paulista/São Paulo,sale,apartment,-23.569996,-46.658896,2100000
1250,108,3,3,1,1,0,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.566507,-46.65776,950000
0,55,2,3,2,1,1,0,1,0,Jardim Paulista/São Paulo,sale,apartment,-23.569703,-46.652037,924000
1100,101,2,4,2,1,1,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.572639,-46.655845,1179000
1700,120,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.561234,-46.662591,1399000
1300,130,3,2,1,1,1,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.566815,-46.656789,1000000
320,31,1,2,1,1,0,1,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.567125,-46.653405,400000
4000,240,4,4,3,4,1,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.568771,-46.653762,2890000
7200,420,4,6,4,4,1,0,1,0,Jardim Paulista/São Paulo,sale,apartment,-23.564044,-46.660862,8500000
2800,210,3,4,1,2,1,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.56825,-46.656566,1800000
1100,140,3,2,1,1,1,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.57629,-46.658203,980000
570,34,1,2,1,1,1,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.567642,-46.658463,410000
0,65,2,1,2,1,1,0,1,1,Jardim Paulista/São Paulo,sale,apartment,-23.566082,-46.656536,900000
1430,138,3,3,1,1,1,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.571602,-46.652825,1300000
916,60,2,2,1,2,1,0,1,0,Jardim Paulista/São Paulo,sale,apartment,-23.571803,-46.656846,900000
2500,226,3,4,1,2,1,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.570839,-46.656993,1940000
